AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
1.63,6610.16,41.96,2301.94,0.0,4266.26,2704.59,1561.67,0.0,organic,2018,Nashville
1.68,8546.3,59.53,2081.22,0.0,6405.55,2314.95,4090.6,0.0,organic,2018,Nashville
1.58,7618.85,47.32,2392.03,0.0,5179.5,3581.76,1597.74,0.0,organic,2018,Nashville
1.57,7700.96,41.48,2384.27,0.0,5275.21,3330.37,1944.84,0.0,organic,2018,Nashville
1.36,8024.7,275.67,94.25,0.0,7654.78,7288.89,365.89,0.0,organic,2018,NewOrleansMobile
1.35,6622.76,695.79,129.78,0.0,5797.19,5755.56,41.63,0.0,organic,2018,NewOrleansMobile
1.36,7149.27,605.53,123.61,0.0,6420.13,6237.77,182.36,0.0,organic,2018,NewOrleansMobile
1.39,7466.34,521.04,142.08,0.0,6803.22,6275.55,527.67,0.0,organic,2018,NewOrleansMobile
1.35,7788.21,230.68,237.47,0.0,7320.06,7169.99,150.07,0.0,organic,2018,NewOrleansMobile
1.39,9239.49,290.98,188.28,0.0,8760.23,8156.67,603.56,0.0,organic,2018,NewOrleansMobile
1.36,7801.52,183.18,130.5,0.0,7487.84,7163.33,324.51,0.0,organic,2018,NewOrleansMobile
1.35,8345.08,196.63,121.26,0.0,8027.19,7856.66,170.53,0.0,organic,2018,NewOrleansMobile
1.43,8245.33,258.61,212.78,0.0,7773.94,7341.1,432.84,0.0,organic,2018,NewOrleansMobile
1.42,5509.3,259.52,123.76,0.0,5126.02,5035.55,90.47,0.0,organic,2018,NewOrleansMobile
1.42,7130.97,158.28,101.58,0.0,6871.11,6847.77,23.34,0.0,organic,2018,NewOrleansMobile
1.43,6860.0,122.51,161.19,0.0,6576.3,6528.88,47.42,0.0,organic,2018,NewOrleansMobile
1.86,118503.55,12695.3,35094.5,205.59,70508.16,70377.52,130.64,0.0,organic,2018,NewYork
1.7,189434.04,44234.93,80052.02,53.56,65093.53,64851.08,242.45,0.0,organic,2018,NewYork
1.92,108114.03,10655.17,33419.62,144.52,63894.72,63842.58,52.14,0.0,organic,2018,NewYork
1.69,133768.12,20987.96,52637.04,92.18,60050.94,59997.6,53.34,0.0,organic,2018,NewYork
1.72,112128.84,12369.59,43197.79,217.92,56343.54,56343.54,0.0,0.0,organic,2018,NewYork
1.36,495083.69,107369.04,329956.5,956.38,56801.77,55583.56,1218.21,0.0,organic,2018,NewYork
1.92,79877.83,6604.28,15647.94,863.92,56761.69,55116.51,1645.18,0.0,organic,2018,NewYork
1.83,93204.08,9300.64,21428.22,814.47,61660.75,61516.19,144.56,0.0,organic,2018,NewYork
1.75,96380.28,13196.3,24933.01,128.24,58122.73,56090.23,2032.5,0.0,organic,2018,NewYork
1.91,71760.69,5732.09,13124.59,157.72,52746.29,52130.98,615.31,0.0,organic,2018,NewYork
1.91,86632.25,7433.43,17885.26,49.43,61264.13,60763.71,500.42,0.0,organic,2018,NewYork
1.97,82637.97,6158.73,19251.81,47.04,57180.39,57180.39,0.0,0.0,organic,2018,NewYork
1.58,374859.68,19823.16,58366.54,201.04,296468.94,265716.88,30752.06,0.0,organic,2018,Northeast
1.64,419607.75,61608.19,131261.94,53.54,226684.08,195973.16,30710.92,0.0,organic,2018,Northeast
1.76,288008.65,20619.84,53255.29,151.81,213981.71,185792.45,28189.26,0.0,organic,2018,Northeast
1.65,313200.35,38734.87,90401.71,108.65,183955.12,168196.82,15758.3,0.0,organic,2018,Northeast
1.63,303577.39,23250.65,66623.87,199.38,213503.49,193020.88,20482.61,0.0,organic,2018,Northeast
1.39,793464.77,150620.0,425616.86,874.9,216353.01,197949.51,18403.5,0.0,organic,2018,Northeast
1.69,233976.66,10690.15,28304.93,798.88,194182.7,175554.11,18628.59,0.0,organic,2018,Northeast
1.66,273309.58,16597.29,41306.63,766.14,214639.52,188630.21,26009.31,0.0,organic,2018,Northeast
1.56,319174.35,23903.56,45738.71,143.8,249388.28,242631.48,6756.8,0.0,organic,2018,Northeast
1.75,215742.94,11683.16,26922.85,162.73,176974.2,167900.81,9073.39,0.0,organic,2018,Northeast
1.67,272690.13,14282.25,33534.86,58.59,224814.43,206708.26,18106.17,0.0,organic,2018,Northeast
1.75,264448.77,11605.47,35898.69,55.76,216888.85,205469.1,11419.75,0.0,organic,2018,Northeast
1.63,22596.13,9.44,257.67,0.0,22329.02,22329.02,0.0,0.0,organic,2018,NorthernNewEngland
1.62,22375.57,6.0,243.48,0.0,22126.09,22126.09,0.0,0.0,organic,2018,NorthernNewEngland
1.64,18202.54,3.0,342.18,0.0,17857.36,17807.36,50.0,0.0,organic,2018,NorthernNewEngland
1.54,14156.63,24.0,760.55,0.0,13372.08,13328.75,43.33,0.0,organic,2018,NorthernNewEngland
1.5,30553.46,12.0,779.62,0.0,29761.84,29761.84,0.0,0.0,organic,2018,NorthernNewEngland
1.58,29699.89,0.0,195.2,0.0,29504.69,29504.69,0.0,0.0,organic,2018,NorthernNewEngland
1.39,22495.69,0.0,176.23,0.0,22319.46,22319.46,0.0,0.0,organic,2018,NorthernNewEngland
1.57,19108.24,5.37,268.37,0.0,18834.5,18834.5,0.0,0.0,organic,2018,NorthernNewEngland
1.29,50288.63,0.0,383.92,0.0,49904.71,49904.71,0.0,0.0,organic,2018,NorthernNewEngland
1.59,22101.1,4.0,664.79,0.0,21432.31,21432.31,0.0,0.0,organic,2018,NorthernNewEngland
1.46,22637.04,6.0,211.84,0.0,22419.2,22419.2,0.0,0.0,organic,2018,NorthernNewEngland
1.75,26188.31,0.0,551.1,0.0,25637.21,25633.88,3.33,0.0,organic,2018,NorthernNewEngland
1.45,11040.51,209.54,1106.74,0.0,9724.23,8756.67,967.56,0.0,organic,2018,Orlando
1.58,12161.25,335.39,1385.16,0.0,10440.7,8351.9,2088.8,0.0,organic,2018,Orlando
1.38,8686.28,202.25,688.21,0.0,7795.82,7614.44,181.38,0.0,organic,2018,Orlando
1.58,10599.98,361.71,1244.48,0.0,8993.79,7341.04,1652.75,0.0,organic,2018,Orlando
1.41,10092.35,230.59,806.41,0.0,9055.35,8597.78,457.57,0.0,organic,2018,Orlando
1.57,9465.72,281.04,1239.92,0.0,7944.76,6697.78,1246.98,0.0,organic,2018,Orlando
1.48,9487.94,228.09,909.96,0.0,8349.89,7405.55,944.34,0.0,organic,2018,Orlando
1.36,7764.86,126.5,542.34,0.0,7096.02,7081.87,14.15,0.0,organic,2018,Orlando
1.67,8402.79,197.96,1131.65,0.0,7073.18,5671.11,1402.07,0.0,organic,2018,Orlando
1.53,6993.97,113.71,598.05,0.0,6282.21,6278.88,3.33,0.0,organic,2018,Orlando
1.55,6659.77,86.64,639.81,0.0,5933.32,5926.66,6.66,0.0,organic,2018,Orlando
1.56,7074.23,79.68,649.38,0.0,6345.17,6335.56,9.61,0.0,organic,2018,Orlando
1.49,37893.5,3464.04,5737.9,9.42,28682.14,28637.44,44.7,0.0,organic,2018,Philadelphia
1.58,40632.46,6924.19,13914.86,0.0,19793.41,19760.84,32.57,0.0,organic,2018,Philadelphia
1.72,29514.08,4358.87,4695.61,0.0,20459.6,20459.6,0.0,0.0,organic,2018,Philadelphia
1.51,33327.68,6525.07,6294.03,5.66,20502.92,20498.48,4.44,0.0,organic,2018,Philadelphia
1.56,31548.98,4302.81,8227.53,4.2,19014.44,19011.11,3.33,0.0,organic,2018,Philadelphia
1.37,75418.33,13696.39,42602.91,16.97,19102.06,19085.96,16.1,0.0,organic,2018,Philadelphia
1.68,20349.55,1481.13,2510.65,13.13,16344.64,16333.54,11.1,0.0,organic,2018,Philadelphia
1.63,27035.57,2687.03,3164.38,20.63,21163.53,21162.15,1.38,0.0,organic,2018,Philadelphia
1.61,28257.18,3878.22,3721.44,7.64,20649.88,20602.87,47.01,0.0,organic,2018,Philadelphia
1.73,23115.66,2121.11,2654.73,3.61,18336.21,18326.57,9.64,0.0,organic,2018,Philadelphia
1.63,30339.71,2315.82,3563.73,8.4,24451.76,24402.26,49.5,0.0,organic,2018,Philadelphia
1.69,27971.66,1954.92,3857.27,0.0,22159.47,22155.03,4.44,0.0,organic,2018,Philadelphia
1.52,15372.8,2399.71,3164.8,0.0,9808.29,9789.7,18.59,0.0,organic,2018,PhoenixTucson
1.54,15639.44,2130.06,3421.21,0.0,10088.17,10065.03,23.14,0.0,organic,2018,PhoenixTucson
1.62,17727.19,2335.09,3082.62,0.0,12309.48,12278.25,31.23,0.0,organic,2018,PhoenixTucson
1.69,15349.03,2467.3,3004.72,0.0,9877.01,9871.72,5.29,0.0,organic,2018,PhoenixTucson
1.6,19089.16,4845.86,3196.8,0.0,11046.5,11031.95,14.55,0.0,organic,2018,PhoenixTucson
1.51,18386.3,2832.82,3012.13,0.0,12541.35,12509.06,32.29,0.0,organic,2018,PhoenixTucson
1.43,19026.47,2657.19,2889.56,0.0,13479.72,13442.8,36.92,0.0,organic,2018,PhoenixTucson
1.62,14456.1,2260.81,2011.22,0.0,10184.07,10169.69,14.38,0.0,organic,2018,PhoenixTucson
1.69,13125.79,1802.37,2243.06,0.0,9080.36,9073.81,6.55,0.0,organic,2018,PhoenixTucson
1.78,12112.82,2178.78,1901.41,0.0,8032.63,8031.33,1.3,0.0,organic,2018,PhoenixTucson
1.77,13514.36,3618.9,2795.53,0.0,7099.93,7086.72,13.21,0.0,organic,2018,PhoenixTucson
1.76,16925.62,3822.41,2695.1,0.0,10408.11,10364.12,43.99,0.0,organic,2018,PhoenixTucson
1.38,16411.89,956.73,10.91,0.0,15444.25,15430.91,13.34,0.0,organic,2018,Pittsburgh
1.36,13856.99,991.86,30.88,0.0,12834.25,12827.59,6.66,0.0,organic,2018,Pittsburgh
1.41,14486.33,986.55,19.71,0.0,13480.07,13476.74,3.33,0.0,organic,2018,Pittsburgh
1.41,13219.33,1054.97,10.45,0.0,12153.91,12153.91,0.0,0.0,organic,2018,Pittsburgh
1.38,12853.38,880.24,33.16,0.0,11939.98,11933.31,6.67,0.0,organic,2018,Pittsburgh
1.36,15123.96,963.42,32.46,0.0,14128.08,14124.75,3.33,0.0,organic,2018,Pittsburgh
1.34,14630.14,919.6,20.32,0.0,13690.22,13683.55,6.67,0.0,organic,2018,Pittsburgh
1.4,11077.99,1053.22,25.24,0.0,9999.53,9999.53,0.0,0.0,organic,2018,Pittsburgh
1.38,13137.18,1259.41,10.08,0.0,11867.69,11867.69,0.0,0.0,organic,2018,Pittsburgh
1.47,7834.07,1296.15,18.33,0.0,6519.59,6519.59,0.0,0.0,organic,2018,Pittsburgh
1.39,13344.06,1422.34,38.22,0.0,11883.5,11880.17,3.33,0.0,organic,2018,Pittsburgh
1.38,13878.44,1016.81,6.6,0.0,12855.03,12855.03,0.0,0.0,organic,2018,Pittsburgh
1.54,74180.36,4775.73,19162.3,0.0,50242.33,38235.54,12006.79,0.0,organic,2018,Plains
1.58,69790.75,5124.88,20091.33,14.68,44559.86,32906.16,11653.7,0.0,organic,2018,Plains
1.55,72624.66,4912.54,19192.2,7.35,48512.57,37059.78,11452.79,0.0,organic,2018,Plains
1.55,74156.41,4937.37,18295.18,0.0,50923.86,35751.36,15172.5,0.0,organic,2018,Plains
1.57,76998.78,5465.58,18240.36,0.0,53292.84,35159.1,18133.74,0.0,organic,2018,Plains
1.63,66740.04,4145.56,16561.13,27.13,46006.22,30261.94,15744.28,0.0,organic,2018,Plains
1.55,74511.33,3686.19,16026.88,0.0,54798.26,38151.7,16646.56,0.0,organic,2018,Plains
1.55,62817.64,2624.36,15773.81,4.95,44414.52,32571.57,11842.95,0.0,organic,2018,Plains
1.64,56920.22,2711.12,14479.56,0.0,39729.54,27818.91,11910.63,0.0,organic,2018,Plains
1.69,65835.39,3266.67,17088.92,9.85,45469.95,32422.77,13047.18,0.0,organic,2018,Plains
1.73,63884.71,4071.65,16536.4,2.44,43274.22,29216.82,14057.4,0.0,organic,2018,Plains
1.72,61712.85,2216.22,18281.23,17.08,41198.32,30082.97,11112.64,2.71,organic,2018,Plains
1.66,31275.39,1746.29,8110.67,0.0,21418.43,1712.1,19700.47,5.86,organic,2018,Portland
1.78,26967.79,1433.7,7055.03,3.5,18475.56,1880.56,16587.23,7.77,organic,2018,Portland
1.72,26924.36,1338.53,7520.53,0.0,18065.3,1900.73,16164.57,0.0,organic,2018,Portland
1.57,35296.54,1772.0,6857.18,1.74,26665.62,1752.33,24882.44,30.85,organic,2018,Portland
1.59,28796.94,2777.46,3529.3,0.0,22490.18,1870.63,20468.87,150.68,organic,2018,Portland
1.8,20608.98,2304.48,4614.12,0.0,13690.38,3448.31,10232.51,9.56,organic,2018,Portland
1.56,33493.93,2598.21,7330.17,8.57,23556.98,1415.85,22087.81,53.32,organic,2018,Portland
1.46,35123.48,2697.49,4591.06,0.0,27834.93,1185.52,26586.83,62.58,organic,2018,Portland
1.8,21678.23,2550.43,2656.25,0.0,16471.55,1006.14,15459.73,5.68,organic,2018,Portland
1.8,25108.84,3170.73,3086.95,10.07,18841.09,1279.19,17489.16,72.74,organic,2018,Portland
1.82,20964.96,3966.9,4441.29,0.0,12556.77,1364.14,11187.07,5.56,organic,2018,Portland
1.59,27296.2,3740.22,6593.66,0.0,16962.32,1579.33,15382.99,0.0,organic,2018,Portland
2.02,13379.77,86.84,5923.16,98.37,7271.4,6881.8,389.6,0.0,organic,2018,RaleighGreensboro
1.93,14027.44,74.54,5983.12,135.09,7834.69,7330.45,504.24,0.0,organic,2018,RaleighGreensboro
2.02,13869.87,93.04,6501.92,224.71,7050.2,6823.87,226.33,0.0,organic,2018,RaleighGreensboro
1.98,15008.91,119.79,6357.72,154.02,8377.38,8147.84,229.54,0.0,organic,2018,RaleighGreensboro
1.97,14215.62,161.11,5650.36,151.56,8252.59,7736.17,516.42,0.0,organic,2018,RaleighGreensboro
1.99,14240.92,140.37,5695.17,122.61,8282.77,8197.97,84.8,0.0,organic,2018,RaleighGreensboro
2.04,11804.91,72.38,4806.1,140.27,6786.16,6660.68,125.48,0.0,organic,2018,RaleighGreensboro
2.25,14635.63,82.78,5175.05,151.37,9226.43,9000.42,226.01,0.0,organic,2018,RaleighGreensboro
1.9,13996.05,145.91,6494.37,156.02,7199.75,6924.72,275.03,0.0,organic,2018,RaleighGreensboro
1.86,14627.48,167.64,5921.25,176.32,8362.27,8026.25,336.02,0.0,organic,2018,RaleighGreensboro
1.53,23359.01,119.42,6900.26,219.92,16119.41,15798.76,320.65,0.0,organic,2018,RaleighGreensboro
1.02,48277.42,123.72,6416.92,209.38,41527.4,41246.49,280.91,0.0,organic,2018,RaleighGreensboro
1.42,17340.49,295.16,3478.97,81.25,13485.11,12149.49,1335.62,0.0,organic,2018,RichmondNorfolk
1.32,15940.36,459.28,3325.39,86.58,12069.11,10904.32,1164.79,0.0,organic,2018,RichmondNorfolk
1.35,16213.23,363.43,3680.52,79.89,12089.39,11655.63,433.76,0.0,organic,2018,RichmondNorfolk
1.43,14173.27,397.48,3653.91,119.44,10002.44,9479.36,523.08,0.0,organic,2018,RichmondNorfolk
1.42,18023.03,485.27,3316.06,59.58,14162.12,11982.32,2179.8,0.0,organic,2018,RichmondNorfolk
1.45,14413.06,468.13,3416.33,60.67,10467.93,10254.64,213.29,0.0,organic,2018,RichmondNorfolk
1.36,18050.24,365.59,2906.21,44.28,14734.16,13970.51,763.65,0.0,organic,2018,RichmondNorfolk
1.41,16592.21,352.86,3254.9,50.98,12933.47,12581.65,351.82,0.0,organic,2018,RichmondNorfolk
1.44,15001.51,422.41,3934.4,93.87,10550.83,9656.85,893.98,0.0,organic,2018,RichmondNorfolk
1.58,12458.09,521.57,3808.38,90.71,8037.43,6246.99,1790.44,0.0,organic,2018,RichmondNorfolk
1.33,18253.0,354.81,3471.49,78.62,14348.08,13243.48,1104.6,0.0,organic,2018,RichmondNorfolk
1.18,24634.86,563.16,3382.94,112.1,20576.66,19899.04,677.62,0.0,organic,2018,RichmondNorfolk
1.6,9097.89,82.57,1984.01,0.0,7031.31,6152.25,879.06,0.0,organic,2018,Roanoke
1.57,9095.2,110.35,2580.21,0.0,6404.64,4667.07,1737.57,0.0,organic,2018,Roanoke
1.54,8380.75,168.6,2237.27,0.0,5974.88,5479.54,495.34,0.0,organic,2018,Roanoke
1.78,6103.89,164.06,2155.05,0.0,3784.78,3393.22,391.56,0.0,organic,2018,Roanoke
1.56,10168.42,194.34,2044.25,0.0,7929.83,5548.04,2381.79,0.0,organic,2018,Roanoke
1.49,7517.03,154.15,2182.81,0.0,5180.07,5021.41,158.66,0.0,organic,2018,Roanoke
1.44,8863.94,115.82,1767.7,0.0,6980.42,5962.17,1018.25,0.0,organic,2018,Roanoke
1.53,8082.68,205.29,1857.77,0.0,6019.62,5345.21,674.41,0.0,organic,2018,Roanoke
1.63,8243.33,221.71,2293.88,0.0,5727.74,4884.05,843.69,0.0,organic,2018,Roanoke
1.67,7935.53,219.52,1633.41,0.0,6082.6,3524.73,2557.87,0.0,organic,2018,Roanoke
1.55,9598.35,187.7,2080.55,0.0,7330.1,5644.04,1686.06,0.0,organic,2018,Roanoke
1.48,8893.44,258.7,1976.19,0.0,6658.55,6089.92,568.63,0.0,organic,2018,Roanoke
1.63,9608.95,1902.19,3572.34,0.0,4134.42,4124.42,10.0,0.0,organic,2018,Sacramento
1.68,11828.91,1954.32,3597.7,0.0,6276.89,6270.22,6.67,0.0,organic,2018,Sacramento
1.9,8634.75,2317.5,3561.2,0.0,2756.05,2752.63,3.42,0.0,organic,2018,Sacramento
1.83,9611.48,2391.35,3880.13,0.0,3340.0,3340.0,0.0,0.0,organic,2018,Sacramento
1.78,9497.75,2169.03,4285.39,0.0,3043.33,3036.67,6.66,0.0,organic,2018,Sacramento
1.88,8499.84,2140.53,3537.09,0.0,2822.22,2818.89,3.33,0.0,organic,2018,Sacramento
1.87,7802.04,2208.31,3192.62,0.0,2401.11,2401.11,0.0,0.0,organic,2018,Sacramento
1.5,8713.26,2722.6,4194.0,0.0,1796.66,1796.66,0.0,0.0,organic,2018,Sacramento
1.99,7631.73,2280.4,3098.0,0.0,2253.33,2253.33,0.0,0.0,organic,2018,Sacramento
1.62,8933.22,3017.16,3954.94,0.0,1961.12,1961.12,0.0,0.0,organic,2018,Sacramento
1.6,9939.69,3653.04,4484.42,0.0,1802.23,1802.23,0.0,0.0,organic,2018,Sacramento
2.18,6511.97,2187.59,2577.71,0.0,1746.67,1746.67,0.0,0.0,organic,2018,Sacramento
1.75,19086.94,865.91,10936.47,0.0,7284.56,7284.56,0.0,0.0,organic,2018,SanDiego
1.75,18371.03,836.22,10877.69,0.0,6657.12,6657.12,0.0,0.0,organic,2018,SanDiego
1.59,25324.3,1328.95,14303.09,0.0,9692.26,9692.26,0.0,0.0,organic,2018,SanDiego
1.65,24614.51,1558.03,10118.36,0.0,12938.12,12934.79,3.33,0.0,organic,2018,SanDiego
1.83,20171.93,1274.61,13035.32,0.0,5862.0,5858.67,3.33,0.0,organic,2018,SanDiego
2.05,17875.93,946.25,10002.06,0.0,6927.62,6917.62,10.0,0.0,organic,2018,SanDiego
1.88,18517.54,1101.05,8243.72,0.0,9172.77,9172.77,0.0,0.0,organic,2018,SanDiego
1.81,17454.74,1158.41,7388.27,0.0,8908.06,8908.06,0.0,0.0,organic,2018,SanDiego
1.91,17579.47,1145.64,8284.41,0.0,8149.42,8149.42,0.0,0.0,organic,2018,SanDiego
1.95,18676.37,1088.49,9282.37,0.0,8305.51,8305.51,0.0,0.0,organic,2018,SanDiego
1.81,21770.02,3285.98,14338.52,0.0,4145.52,4145.52,0.0,0.0,organic,2018,SanDiego
2.06,16746.82,5150.82,9366.31,0.0,2229.69,2229.69,0.0,0.0,organic,2018,SanDiego
1.64,34687.2,10102.62,10778.96,0.0,13805.62,13802.29,3.33,0.0,organic,2018,SanFrancisco
1.86,38845.77,10129.17,10074.1,0.0,18642.5,18639.17,3.33,0.0,organic,2018,SanFrancisco
2.16,25741.84,10368.17,10850.44,0.0,4523.23,4523.23,0.0,0.0,organic,2018,SanFrancisco
2.07,25055.39,9521.74,10818.1,0.0,4715.55,4715.55,0.0,0.0,organic,2018,SanFrancisco
2.11,24475.48,9731.2,11686.51,0.0,3057.77,3057.77,0.0,0.0,organic,2018,SanFrancisco
2.25,21551.76,9721.38,9543.71,0.0,2286.67,2283.34,3.33,0.0,organic,2018,SanFrancisco
2.22,21708.65,9960.19,9215.13,0.0,2533.33,2533.33,0.0,0.0,organic,2018,SanFrancisco
1.34,28070.07,13610.05,12257.81,0.0,2202.21,2202.21,0.0,0.0,organic,2018,SanFrancisco
2.27,20325.75,9368.06,8808.8,0.0,2148.89,2148.89,0.0,0.0,organic,2018,SanFrancisco
1.36,27919.45,13037.67,11998.44,0.0,2883.34,2883.34,0.0,0.0,organic,2018,SanFrancisco
1.32,37347.89,19301.15,14957.23,0.0,3089.51,3089.51,0.0,0.0,organic,2018,SanFrancisco
2.3,20151.24,10165.34,8042.56,0.0,1943.34,1943.34,0.0,0.0,organic,2018,SanFrancisco
1.48,96048.46,1753.94,41364.9,40.54,52889.08,8496.71,44278.26,114.11,organic,2018,Seattle
1.83,45893.2,1490.12,15816.48,32.34,28554.26,2763.22,25662.29,128.75,organic,2018,Seattle
1.54,69014.81,1542.56,26198.85,139.06,41134.34,2974.28,38160.06,0.0,organic,2018,Seattle
1.27,156527.16,1999.5,37762.97,24.38,116740.31,2489.87,114116.48,133.96,organic,2018,Seattle
1.36,105545.72,1285.8,23264.24,41.54,80954.14,2511.78,78344.09,98.27,organic,2018,Seattle
1.86,40425.93,1033.98,12852.51,33.58,26505.86,11523.9,14950.62,31.34,organic,2018,Seattle
1.22,101110.96,1318.39,31821.41,175.52,67795.64,4818.28,62844.86,132.5,organic,2018,Seattle
1.14,124659.55,1345.94,32088.04,85.31,91140.26,1998.66,88880.93,260.67,organic,2018,Seattle
1.99,35988.0,954.77,11558.54,32.0,23442.69,1487.79,21867.48,87.42,organic,2018,Seattle
2.02,33986.68,928.1,12632.06,23.62,20402.9,1469.79,18905.41,27.7,organic,2018,Seattle
2.03,36228.45,1147.33,18370.39,9.23,16701.5,1630.19,15063.98,7.33,organic,2018,Seattle
1.26,98765.23,1404.78,33170.68,11.77,64178.0,2054.96,62104.14,18.9,organic,2018,Seattle
1.38,16025.2,163.55,4234.24,81.45,11545.96,9882.44,1663.52,0.0,organic,2018,SouthCarolina
1.35,16296.42,135.34,4345.05,111.34,11704.69,10661.48,1043.21,0.0,organic,2018,SouthCarolina
1.36,17561.89,181.68,4942.56,99.85,12337.8,11957.7,380.1,0.0,organic,2018,SouthCarolina
1.44,16468.01,206.2,5412.8,71.81,10777.2,9893.94,883.26,0.0,organic,2018,SouthCarolina
1.41,17191.34,212.48,4438.03,95.27,12445.56,12088.07,357.49,0.0,organic,2018,SouthCarolina
1.43,15443.91,145.58,4665.8,78.05,10554.48,9900.82,653.66,0.0,organic,2018,SouthCarolina
1.47,14289.52,70.09,4206.95,84.14,9928.34,8754.94,1173.4,0.0,organic,2018,SouthCarolina
1.42,16666.13,132.57,4063.83,102.86,12366.87,11819.92,546.95,0.0,organic,2018,SouthCarolina
1.46,14938.24,110.46,5096.23,94.82,9636.73,8443.69,1193.04,0.0,organic,2018,SouthCarolina
1.4,17566.45,105.95,4280.36,73.29,13106.85,11152.35,1954.5,0.0,organic,2018,SouthCarolina
1.31,18678.63,67.8,4372.27,114.33,14124.23,13152.29,971.94,0.0,organic,2018,SouthCarolina
1.26,19702.51,257.05,4243.68,151.13,15050.65,14269.86,780.79,0.0,organic,2018,SouthCarolina
1.42,163496.7,29253.3,5080.04,0.0,129163.36,109052.26,20111.1,0.0,organic,2018,SouthCentral
1.28,154056.32,27820.2,6264.66,0.0,119971.46,101198.09,18773.37,0.0,organic,2018,SouthCentral
1.32,179212.94,29896.39,5707.77,0.0,143608.78,126427.81,17180.97,0.0,organic,2018,SouthCentral
1.41,144664.26,25407.12,5094.72,0.0,114162.42,96833.15,17329.27,0.0,organic,2018,SouthCentral
1.41,126906.61,20045.22,4781.58,0.0,102079.81,87202.79,14877.02,0.0,organic,2018,SouthCentral
1.42,134888.08,23406.88,5128.16,27.46,106325.58,94331.46,11994.12,0.0,organic,2018,SouthCentral
1.4,128955.64,20164.54,3290.73,0.0,105500.37,93391.83,12108.54,0.0,organic,2018,SouthCentral
1.41,135996.73,29097.18,3815.01,0.0,103084.54,96116.6,6967.94,0.0,organic,2018,SouthCentral
1.42,137453.79,29301.71,4418.91,0.0,103733.17,98629.14,5104.03,0.0,organic,2018,SouthCentral
1.44,138349.93,22596.66,3200.09,0.0,112553.18,105354.48,7198.7,0.0,organic,2018,SouthCentral
1.5,146720.73,31829.24,4472.99,0.0,110418.5,102266.31,8152.19,0.0,organic,2018,SouthCentral
1.41,126323.33,25296.77,3848.62,3.0,97174.94,90151.57,7023.37,0.0,organic,2018,SouthCentral
1.45,121917.39,1929.39,18391.86,110.05,101486.09,85313.41,16172.68,0.0,organic,2018,Southeast
1.43,119853.94,2557.74,20398.98,133.09,96764.13,82917.28,13846.85,0.0,organic,2018,Southeast
1.37,113559.93,2019.57,19238.35,130.1,92171.91,89311.39,2860.52,0.0,organic,2018,Southeast
1.55,122700.54,2856.11,23002.28,104.25,96737.9,80786.88,15951.02,0.0,organic,2018,Southeast
1.46,115509.8,2796.03,20114.88,105.74,92493.15,85039.04,7454.11,0.0,organic,2018,Southeast
1.5,103546.73,1973.3,19701.21,100.93,81771.29,70925.9,10845.39,0.0,organic,2018,Southeast
1.46,103704.87,1583.44,17086.95,134.96,84899.52,73615.54,11283.98,0.0,organic,2018,Southeast
1.44,96702.5,1589.03,16827.96,118.89,78166.62,72587.74,5578.88,0.0,organic,2018,Southeast
1.55,103243.02,1886.12,21288.86,121.72,79946.32,63894.49,16051.83,0.0,organic,2018,Southeast
1.48,105688.73,1379.6,16329.87,114.48,87864.78,71192.79,16671.99,0.0,organic,2018,Southeast
1.42,106345.74,1053.73,16596.47,158.66,88536.88,78949.63,9587.25,0.0,organic,2018,Southeast
1.4,103034.09,1359.47,16209.36,194.07,85271.19,78886.47,6384.72,0.0,organic,2018,Southeast
1.59,5750.56,266.92,1707.42,2.21,3774.01,638.89,3105.71,29.41,organic,2018,Spokane
1.6,5793.89,242.52,1753.53,0.0,3797.84,837.78,2947.85,12.21,organic,2018,Spokane
1.72,4790.07,307.23,1845.22,0.0,2637.62,1042.98,1594.64,0.0,organic,2018,Spokane
1.6,5305.01,461.71,2076.61,0.0,2766.69,755.97,2010.72,0.0,organic,2018,Spokane
1.64,4720.69,269.06,1496.26,0.0,2955.37,747.5,2207.87,0.0,organic,2018,Spokane
1.64,4747.13,271.98,1421.43,0.0,3053.72,1301.83,1751.89,0.0,organic,2018,Spokane
1.66,4099.32,243.98,1330.99,0.0,2524.35,583.17,1941.18,0.0,organic,2018,Spokane
1.7,4561.62,277.76,1722.99,0.0,2560.87,593.4,1948.18,19.29,organic,2018,Spokane
1.7,4300.76,195.24,1169.26,0.0,2936.26,535.55,2400.71,0.0,organic,2018,Spokane
1.76,4532.08,227.35,1340.5,0.0,2964.23,745.55,2216.3,2.38,organic,2018,Spokane
1.85,4412.54,150.54,1948.36,0.0,2313.64,564.45,1749.19,0.0,organic,2018,Spokane
1.74,3788.91,212.72,1413.85,0.0,2162.34,600.0,1562.34,0.0,organic,2018,Spokane
1.82,8210.37,1426.49,2452.5,0.0,4331.38,3427.78,903.6,0.0,organic,2018,StLouis
1.8,7105.79,1052.26,2821.98,7.09,3224.46,3207.79,16.67,0.0,organic,2018,StLouis
1.71,8092.62,1127.67,2916.23,0.0,4048.72,4022.23,26.49,0.0,organic,2018,StLouis
1.76,6858.14,982.72,2294.52,0.0,3580.9,3054.45,526.45,0.0,organic,2018,StLouis
